table_name,column_name,type_name
TB_CompanyAduit,AduitEmp,nvarchar
TB_CompanyAduit,AduitEmpNo,int
TB_CompanyAduit,AduitMsg,nvarchar
TB_CompanyChangeHistory,ChgID,int
TB_CompanyChangeHistory,ChangeTime,datetime
TB_CompanyChangeHistory,FromID,nchar
TB_CompanyChangeHistory,ToID,nchar
TB_CompanyChangeHistory,OpID,nchar
TB_CompanyChangeHistory,Notes,nvarchar
TB_CompanyChangeHistory,UserID,int
TB_CompanyChangeHistory,ComType,int
TB_CompanyCollected,ComID,int
TB_CompanyCollected,CompanyName,nvarchar
TB_CompanyCollected,Contact,nvarchar
TB_CompanyCollected,Tel,nvarchar
TB_CompanyCollected,Fax,nvarchar
TB_CompanyCollected,Email,nvarchar
TB_CompanyCollected,Website,nvarchar
TB_CompanyCollected,Address,nvarchar
TB_CompanyCollected,InfoSrc,nvarchar
TB_CompanyCollected,SKeyword,nvarchar
TB_CompanyCollected,CreateEmpNo,int
TB_CompanyCollected,SellEmpNo,int
TB_CompanyCollected,CreateTime,datetime
TB_CompanyCollected,UpdateTime,datetime
TB_CompanyCollected,GiftPromised,nvarchar
TB_CompanyCollected,GiftApplied,nvarchar
TB_CompanyCollected,Q,nvarchar
TB_CompanyCollected,LastEmpNo,int
TB_CompanyCollected,LastChgEmpTime,datetime
TB_CompanyCollected,OpChgEmpNo,int
TB_CompanyCollected,IsBlack,int
TB_CompanyCollected,SalesQQ,varchar
TB_CompanyCollected,SalesEmail,nvarchar
TB_CompanyCollected,CanDelete,int
TB_CompanyCollected,SalesNote,nvarchar
TB_CompanyCollected,HasLikeCom,int
TB_CompanyCollected,PublicPoolId,int
TB_CompanyCollected,ResPoolId,int
TB_CompanyCollected,IsPa,int
TB_CompanyCollected,PaID,bigint
TB_CompanyCollected,WebLinks,nvarchar
TB_CompanyFavoriteRead,FavID,int
TB_CompanyFavoriteRead,PUserID,int
TB_CompanyFavoriteRead,CUserID,int
TB_CompanyFavoriteRead,AddFavTime,datetime
TB_CompanyFavoriteRead,IsFav,bit
TB_CompanyFavoriteRead,HasRead,bit
TB_CompanyFavoriteRead,ReadTime,datetime
TB_CompanyFavoriteRead,HasInvited,bit
TB_CompanyFavoriteRead,HasDown,bit
TB_CompanyFavoriteRead,DownTime,datetime
TB_CompanyFavoriteRead,FromType,int
TB_CompanyFavoriteRead,PersonRead,bit
TB_CompanyOption,UserID,int
TB_CompanyOption,InterviewByWeb,bit
TB_CompanyOption,InterviewByPhone,bit
TB_CompanyOption,Phone,nvarchar
TB_CompanyOption,AutoReply,bit
TB_CompanyOption,AutoReplyMsg,nvarchar
TB_CompanyPic,UserID,int
TB_CompanyPic,LicPic,varchar
TB_CompanyPic,Pic1,varchar
TB_CompanyPic,Pic2,varchar
TB_CompanyPic,Pic3,varchar
TB_CompanyPic,Pic4,varchar
TB_CompanyPic,Pic5,varchar
TB_CompanyPic,LicPicUrl,varchar
TB_CompanyPromote,PromoteID,int
TB_CompanyPromote,PromoteType,int
TB_CompanyPromote,SortOrder,int
TB_CompanyPromote,Region,varchar
TB_CompanyPromote,UserID,int
TB_CompanyPromote,ExpireDate,datetime
TB_CompanyPromote,StartDate,datetime
TB_CompanyPromote,LinkAction,int
TB_CompanyPromote,LinkUrl,varchar
TB_CompanyPromote,ShowInPN,bit
TB_CompanyPromote,UpdateTime,datetime
TB_ComPicCat,CatId,int
TB_ComPicCat,CatName,nvarchar
TB_ComPicCat,UserId,int
TB_ComPicCat,CatOrder,int
TB_ComPics,PicId,int
TB_ComPics,CatId,int
TB_ComPics,UserId,int
TB_ComPics,PicTitle,nvarchar
TB_ComPics,PicDesc,nvarchar
TB_ComPics,SortOrder,int
TB_ComPics,Url,varchar
TB_ComRight,ComRightID,int
TB_ComRight,UserID,int
TB_ComRight,VipType,int
TB_ComRight,PayTime,int
TB_ComRight,ServiceStartDate,datetime
TB_ComRight,ServiceEndDate,datetime
TB_ComRight,ModifyDate,datetime
TB_ComRight,CanViewResumeCount,int
TB_ComRight,CanPubJobCount,int
TB_ComRight,RefreshLevel,int
TB_ComRight,IsActive,bit
TB_ComRight,EmpID,int
TB_ComRight,EmpName,nvarchar
TB_ComRight,ViewedResumeCount,int
TB_ComRight,PubJobCount,int
TB_ComRight,VipClass,int
TB_ComRight,SLogo,int
TB_ComRight,BLogo,int
TB_ComRight,Banner,int
TB_ComRight,InviteCount,int
TB_ComRight,CanDownCount,int
TB_ComRight,NewUIStart,datetime
TB_ComRight,NewUIEnd,datetime
TB_ComRight,CanInviteCount,int
TB_ComRight,LeftInviteCount,int
TB_ComRight,CanPubNotice,int
TB_ComRight,NewRefresh,int
TB_ComRight,MaxClient,int
TB_ComRight,CanPubRegion,varchar
TB_ComRight,HasRefresh,int
TB_ComRight,MaxDayRefresh,int
TB_ComStat,UserId,int
TB_ComStat,LikeCount,int
TB_ComStat,LoginActivity,int
TB_ComStat,LoginActivityDate,datetime
TB_ComTemp,UserId,int
TB_ComTemp,FullName,varchar
TB_ComVideo,UserID,int
TB_ComVideo,V1Title,nvarchar
TB_ComVideo,V1Code,varchar
TB_ComVideo,V2Title,nvarchar
TB_ComVideo,V2Code,varchar
TB_ComVideo,V3Title,nvarchar
TB_ComVideo,V3Code,varchar
TB_ComVideo,V4Title,nvarchar
TB_ComVideo,V4Code,varchar
TB_ComVideo,V5Title,nvarchar
TB_ComVideo,V5Code,varchar
TB_CSBigType,Id,bigint
TB_CSBigType,TypeDetail,varchar
TB_CSConfig,Id,int
TB_CSConfig,ConfigKey,varchar
TB_CSConfig,ConfigValue,varchar
TB_CSConfig,Remark,text
TB_CSExchange,Id,bigint
TB_CSExchange,CreateTime,varchar
TB_CSExchange,ExchangeContent,text
TB_CSExchange,TBUserName,varchar
TB_CSExchange,TBUserId,bigint
TB_CSExchange,FeedbackId,bigint
TB_CSExchange,ExType,int
TB_CSFeedback,Id,bigint
TB_CSFeedback,FeedbackUserId,bigint
TB_CSFeedback,UserName,nvarchar
TB_CSFeedback,UserTypeId,int
TB_CSFeedback,ServiceTypeId,int
TB_CSFeedback,DevTypeId,int
TB_CSFeedback,FeedbackContent,text
TB_CSFeedback,FeedbackWay,varchar
TB_CSFeedback,FeedbackStates,int
TB_CSFeedback,TBUserId,bigint
TB_CSFeedback,TBUserName,varchar
TB_CSFeedback,Priority,int
TB_CSFeedback,CreateTime,varchar
TB_CSFeedback,IsDelete ,int
TB_CSFeedback,UTypeDetail,varchar
TB_CSFeedback,STypeDetail,varchar
TB_CSFeedback,DTypeDetail,varchar
TB_CSFeedback,Source,varchar
TB_CSFeedback,SourceId,bigint
TB_CSFeedbackUser,Id,bigint
TB_CSFeedbackUser,UserType,varchar
TB_CSFeedbackUser,RelationId,bigint
TB_CSFeedbackUser,NickeName,varchar
TB_CSFeedbackUser,UserName,varchar
TB_CSFeedbackUser,PhoneNumber,varchar
TB_CSFeedbackUser,Email,varchar
TB_CSFeedbackUser,ToalIntegral,int
TB_CSFeedbackUser,AvailableIntegral,int
TB_CSFeedbackUser,Address,varchar
TB_CSGrantRecord,Id,bigint
TB_CSGrantRecord,TBUserId,bigint
TB_CSGrantRecord,TBUserName,varchar
TB_CSGrantRecord,FeedbackUserId,bigint
TB_CSGrantRecord,FeedbackId,bigint
TB_CSGrantRecord,UserName,varchar
TB_CSGrantRecord,TemplateDetail,varchar
TB_CSGrantRecord,GrantType,varchar
TB_CSGrantRecord,GiftDetail,varchar
TB_CSGrantRecord,Number,int
TB_CSGrantRecord,CreateTime,varchar
TB_CSGrantRecord,AfterTime,varchar
TB_CSIntegralRecord,Id,bigint
TB_CSIntegralRecord,UserId,bigint
TB_CSIntegralRecord,IntegralChange,int
TB_CSIntegralRecord,ChangeReason,varchar
TB_CSIntegralRecord,CreateTime,varchar
TB_CSIntegralRecord,TBUserId,bigint
TB_CSIntegralRecord,TBUserName,varchar
TB_CSOperationRecord,Id,bigint
TB_CSOperationRecord,TBUserId,bigint
TB_CSOperationRecord,TBUserName,nvarchar
TB_CSOperationRecord,FeedbackId,bigint
TB_CSOperationRecord,CreateTime,nvarchar
TB_CSOperationRecord,Action,nvarchar
TB_CSPictureType,Id,bigint
TB_CSPictureType,FeedbackId,bigint
TB_CSPictureType,ExchangeId,bigint
TB_CSPictureType,ImageUrl,nvarchar
TB_CSPictureType,ImageType,int
TB_CSPictureType,ImageName,nvarchar
TB_CSPictureType,CreatTime,nvarchar
TB_CSScore,Id,bigint
TB_CSScore,FeedbackId,bigint
TB_CSScore,ScoreBasis,nvarchar
TB_CSScore,ScoreGrade,int
TB_CSScore,TBUserId,bigint
TB_CSScore,TBUserName,nvarchar
TB_CSScore,CreateTime,nvarchar
TB_CSScore,TBType,int
TB_CSSmallType,Id,bigint
TB_CSSmallType,BigTypeId,bigint
TB_CSSmallType,TypeDetail,nvarchar
TB_CSSmallType,Time,int
TB_CSTemplate,Id,int
TB_CSTemplate,TemplateDetail,nvarchar
TB_CSTemplate,TemplateType,nvarchar
TB_CSTemplate,TBUserId,bigint
TB_CSTemplate,TBUserName,nvarchar
TB_CSTemplate,TemplateState,int
TB_CSTemplate,TemplateTitle,varchar
TB_CSUserCorrelation,Id,bigint
TB_CSUserCorrelation,WxOpenid,varchar
TB_CSUserCorrelation,WxUnionid,varchar
TB_CSUserCorrelation,UserName,varchar
TB_CSUserCorrelation,RelationId,bigint
TB_CSUserCorrelation,Type,int
TB_CSUserCorrelation,Password,varchar
TB_CSUserCorrelation,IsDelete,int
TB_CSUserCorrelation,Isonline,bit
TB_CSUserCorrelation,DealNumber,int
TB_CurrentComRight,UserID,int
TB_CurrentComRight,VipType,int
TB_CurrentComRight,PayTime,int
TB_CurrentComRight,ServiceStartDate,datetime
TB_CurrentComRight,ServiceEndDate,datetime
TB_CurrentComRight,ModifyDate,datetime
TB_CurrentComRight,CanViewResumeCount,int
TB_CurrentComRight,CanPubJobCount,int
TB_CurrentComRight,RefreshLevel,int
TB_CurrentComRight,ViewedResumeCount,int
TB_CurrentComRight,PubJobCount,int
TB_CurrentComRight,VipClass,int
TB_CurrentComRight,LastNotifyMail,datetime
TB_CurrentComRight,LastReadTime,datetime
TB_CurrentComRight,InviteCount,int
TB_CurrentComRight,TodayInvite,int
TB_CurrentComRight,LastInviteTime,datetime
TB_CurrentComRight,CanDownCount,int
TB_CurrentComRight,BonusResume,int
TB_CurrentComRight,NewUIStart,datetime
TB_CurrentComRight,NewUIEnd,datetime
TB_CurrentComRight,CanInviteCount,int
TB_CurrentComRight,LeftInviteCount,int
TB_CurrentComRight,CanPubNotice,int
TB_CurrentComRight,NewRefresh,int
TB_CurrentComRight,MaxClient,int
TB_CurrentComRight,CanPubRegion,varchar
TB_CurrentComRight,HasRefresh,int
TB_CurrentComRight,MaxDayRefresh,int
TB_CurrentComRight,DayRefresh,int
TB_CurrentComRight,LastRefresh,datetime
TB_CurrentComRight,CaiFuPrice,decimal
TB_CurrentComRight,GiftCaiFuPrice,decimal
TB_DepartKpi,Id,int
TB_DepartKpi,GroupId,int
TB_DepartKpi,Month,varchar
TB_DepartKpi,KPI,decimal
TB_DiscoverItem,id,int
TB_DiscoverItem,title,nvarchar
TB_DiscoverItem,picUrl,varchar
TB_DiscoverItem,pubTime,datetime
TB_DiscoverItem,isPub,bit
TB_DiscoverItem,contentType,int
TB_DiscoverItem,data,varchar
TB_DiscoverItem,userType,int
TB_DiscoverItem,region,varchar
TB_DiscoverItem,subItemJson,varchar
TB_DiscoverSubItem,id,int
TB_DiscoverSubItem,pid,int
TB_DiscoverSubItem,title,nvarchar
TB_DiscoverSubItem,contentType,int
TB_DiscoverSubItem,picUrl,varchar
TB_DiscoverSubItem,data,varchar
TB_DO_ComDailyData,ID,int
TB_DO_ComDailyData,UserID,int
TB_DO_ComDailyData,UserName,varchar
TB_DO_ComDailyData,RegionID,int
TB_DO_ComDailyData,JobCount,int
TB_DO_ComDailyData,ReceivedResumes,int
TB_DO_ComDailyData,ViewResumes,int
TB_DO_ComDailyData,LoginCount,int
TB_DO_ComDailyData,RefreshJobs,int
TB_DO_ComDailyData,JobInvite,int
TB_DO_ComDailyData,ChatCount,int
TB_DO_ComDailyData,LastStatTime,datetime
TB_DO_ComDailyData,ReceivedResumesHasRead,int
TB_DO_ComDailyData,InterviewCount,int
TB_DO_ComDailyData,ChatAllCount,int
TB_DO_ComDailyData,FeedbackSpeed,int
TB_DO_ComData,ID,int
TB_DO_ComData,UserID,int
TB_DO_ComData,UserName,varchar
TB_DO_ComData,ServiceStartTime,datetime
TB_DO_ComData,JobCount,int
TB_DO_ComData,ReceivedResumes,int
TB_DO_ComData,ViewResumes,int
TB_DO_ComData,LoginCount,int
TB_DO_ComData,RefreshJobs,int
TB_DO_ComData,JobInvite,int
TB_DO_ComData,FeedbackSpeed,int
TB_DO_ComData,ChatCount,int
TB_DO_ComData,PersonView,int
TB_DO_ComData,LastLoginTime,datetime
TB_DO_ComData,LastStatTime,datetime
TB_DO_ComData,CurrentMonth,varchar
TB_DO_ComData,ReceivedResumesHasRead,int
TB_DO_ComData,InterviewCount,int
TB_DO_DoLog,ID,int
TB_DO_DoLog,EndTime,datetime2
TB_DO_DoLog,ErrorMsg,varchar
TB_DO_DoLog,CurrentTime,datetime2
TB_DO_DoLog,HasErr,bit
TB_DO_DoLog,StartTime,datetime2
TB_DO_DoLog,Type,varchar
TB_DO_EntLoginRank,EntSn,bigint
TB_DO_EntLoginRank,LoginCount,int
TB_DO_EntLoginRank,RankId,int
TB_DO_FeedBackRank,UserId,bigint
TB_DO_FeedBackRank,FeedBackSpeed,int
TB_DO_FeedBackRank,RankId,int
TB_DO_JobCateSalaryAvg,JobCateId,bigint
TB_DO_JobCateSalaryAvg,JobCateName,varchar
TB_DO_JobCateSalaryAvg,JobCateSalaryAvg,decimal
TB_DO_JobDailyData,ID,int
TB_DO_JobDailyData,JobID,int
TB_DO_JobDailyData,JobName,varchar
TB_DO_JobDailyData,UserID,bigint
TB_DO_JobDailyData,PublishTime,datetime
TB_DO_JobDailyData,JobState,int
TB_DO_JobDailyData,ViewCount,int
TB_DO_JobDailyData,ReceivedCount,int
TB_DO_JobDailyData,ViewResume,int
TB_DO_JobDailyData,HighSalary,int
TB_DO_JobDailyData,LowSalary,int
TB_DO_JobDailyData,RefreshCount,int
TB_DO_JobDailyData,UpdateTime,datetime
TB_DO_JobDailyData,ReceivedHasRead,int
TB_DO_JobData,ID,int
TB_DO_JobData,JobID,int
TB_DO_JobData,UserID,bigint
TB_DO_JobData,PublishTime,datetime
TB_DO_JobData,JobState,int
TB_DO_JobData,ViewCount,int
TB_DO_JobData,ReceivedCount,int
TB_DO_JobData,ViewResume,int
TB_DO_JobData,HighSalary,int
TB_DO_JobData,LowSalary,int
TB_DO_JobData,RefreshCount,int
TB_DO_JobData,UpdateTime,datetime
TB_DO_JobData,CurrentMonthDate,varchar
TB_DO_RefreshRank,EntSn,bigint
TB_DO_RefreshRank,RefedCount,int
TB_DO_RefreshRank,RankId,int
TB_Doc,DocID,int
TB_Doc,Title,nvarchar
TB_Doc,SortOrder,int
TB_Doc,DocContent,nvarchar
TB_Doc,DocTypeID,int
TB_Doc,UpdateTime,datetime
TB_Doc,OwnerEmpNo,int
TB_Doc,DocStatus,int
TB_Doc,AttachTitle,nvarchar
TB_Doc,AttachFile,nvarchar
TB_Doc,IsPublic,bit
TB_Doc,DocReaderNos,nvarchar
TB_Doc,DocReaderNames,nvarchar
TB_DocReader,DocReaderID,int
TB_DocReader,DocID,int
TB_DocReader,ReaderEmpNo,int
TB_DocReader,FirstReadTime,datetime
TB_DocType,DocTypeID,int
TB_DocType,DocTypeName,nvarchar
TB_DocType,SortOrder,int
TB_Emp,EmpID,int
TB_Emp,EmpName,nvarchar
TB_Emp,JobTitle,nvarchar
TB_Emp,Pass_word,varchar
TB_Emp,RoleID,int
TB_Emp,Hids,nvarchar
TB_Emp,LoginCount,int
TB_Emp,EmpOrder,int
TB_Emp,Enabled,bit
TB_Emp,EmpNo,int
TB_Emp,Account,nvarchar
TB_Emp,GroupID,int
TB_Emp,MaxClient,int
TB_Emp,MaxColClient,int
TB_Emp,NickName,nvarchar
TB_Emp,Phone,nvarchar
TB_Emp,Fax,nvarchar
TB_Emp,Mobile,nvarchar
TB_Emp,QQNo,nvarchar
TB_Emp,Email,nvarchar
TB_Emp,Address,nvarchar
TB_Emp,IsProtected,bit
TB_Emp,CanLoginWebAdmin,bit
TB_Emp,PublicPoolId,int
TB_Emp,BcMgId,int
TB_Emp,ProSTime,datetime
TB_Emp,ProETime,datetime
TB_Emp,ProCount,int
TB_Emp,EntryTime,datetime2
TB_Emp_Extra,DataKey,varchar
TB_Emp_Extra,DataValue,varchar
TB_Emp_Extra,EmpId,int
TB_Emp_Extra,Id,int
TB_Emp_Plus,EmpId,int
TB_Emp_Plus,img,varchar
TB_Emp_Report,ID,int
TB_Emp_Report,UserId,int
TB_Emp_Report,Report,varchar
TB_Emp_Report,EmpId,int
TB_EmpApplyOrderLog,Id,int
TB_EmpApplyOrderLog,ComId,int
TB_EmpApplyOrderLog,ComName,varchar
TB_EmpApplyOrderLog,EmpNo,int
TB_EmpApplyOrderLog,EmpName,varchar
TB_EmpApplyOrderLog,ApplyTime,datetime
TB_EmpApplyOrderLog,CreateState,int
TB_EmpApplyOrderLog,OpEmpNo,int
TB_EmpApplyOrderLog,OpEmpName,varchar
TB_EmpApplyOrderLog,OpTime,datetime
TB_EmpApplyOrderLog,VipClass,int
TB_EmpApplyOrderLog,PayMoney,decimal
TB_EmpApplyOrderLog,GroupId,int
TB_EmpApplyOrderLog,Comment,varchar
TB_EmpApplyProLog,Id,int
TB_EmpApplyProLog,ComId,int
TB_EmpApplyProLog,ComName,varchar
TB_EmpApplyProLog,EmpNo,int
TB_EmpApplyProLog,EmpName,varchar
TB_EmpApplyProLog,ApplyTime,datetime
TB_EmpApplyProLog,IsPass,int
TB_EmpApplyProLog,OpEmpNo,int
TB_EmpApplyProLog,OpEmpName,varchar
TB_EmpApplyProLog,OpTime,datetime
TB_EmpApplyProLog,IsBlack,int
TB_EmpApplyProLog,PublicPoolId,int
TB_EmpApplyProLog,IsCol,bit
TB_EmpApplyProLog,GroupId,int
TB_EmpGroup,Id,int
TB_EmpGroup,DeptName,nvarchar
TB_EmpGroup,Enable,bit
TB_EmpGroup,IsKM,int
TB_EmpKpi,Id,int
TB_EmpKpi,EmpNo,int
TB_EmpKpi,Month,varchar
TB_EmpKpi,KPI,decimal
TB_EmpLogin2,Id,int
TB_EmpLogin2,UserId,int
TB_EmpLogin2,UserName,varchar
TB_EmpLogin2,Roles,varchar
TB_EmpLogin2,CTime,datetime
TB_EmpLogin2,UTime,datetime
TB_EmpLogin2,AppID,varchar
TB_EmpLogin2Log,Id,bigint
TB_EmpLoginLog,LogID,int
TB_EmpLoginLog,EmpID,int
TB_EmpLoginLog,LoginTime,datetime
TB_EmpLoginLog,IP,nvarchar
TB_EmpLoginLog,UserAgent,nvarchar
TB_EmpLoginLog,OSName,varchar
TB_EmpRefresh,ComId,int
TB_EmpRefresh,LastRefresh,datetime
TB_ErrorLog,LogID,int
TB_ErrorLog,LogTime,datetime
TB_ErrorLog,Source,nvarchar
TB_ErrorLog,LogInfo,nvarchar
TB_ErrorLog,RelatedAccountInfo,nvarchar
TB_FileSave,Id,bigint
TB_FileSave,FileType,varchar
TB_FileSave,FileRname,varchar
TB_FileSave,FileTname,varchar
TB_FileSave,AccessPath,varchar
TB_FileSave,RelationId,varchar
TB_FileSave,RelationType,int
TB_FileSave,Source,int
TB_FileSave,CTime,datetime2
TB_GC_Account,Phone,varchar
TB_GC_Account,Name,varchar
TB_GC_Account,Enable,bit
TB_HMJY_Emp,ID,int
TB_HMJY_Emp,EmpNo,int
TB_HMJY_Emp,EmpName,varchar
TB_HMJY_Emp,SchoolID,varchar
TB_HMJY_Emp,SchoolName,nvarchar
TB_HMJY_Emp,ViewContact,bit
TB_HMJY_Emp,Enable,bit
TB_HMJY_Emp,AddTime,datetime
TB_HMJY_Enroll,ID,int
TB_HMJY_Enroll,UserName,varchar
TB_HMJY_Enroll,Mobile,varchar
TB_HMJY_Enroll,Edu,int
TB_HMJY_Enroll,CrurrentSchool,varchar
TB_HMJY_Enroll,EnrollSchoolID,varchar
TB_HMJY_Enroll,EnrollTime,datetime
TB_HMJY_Enroll,EnrollStatus,int
TB_HMJY_Enroll,WxOpenid,varchar
TB_HMJY_Enroll,IP,varchar
TB_HMJY_Enroll,IPRegion,varchar
TB_HMJY_Enroll,IsDel,bit
TB_HMJY_EnrollMajor,ID,int
TB_HMJY_EnrollMajor,EnrollID,int
TB_HMJY_EnrollMajor,MarjorID,int
TB_HMJY_Major,ID,int
TB_HMJY_Major,SchoolID,int
TB_HMJY_Major,Major,varchar
TB_HMJY_Major,Enable,bit
TB_HMJY_Major,AddTime,datetime
TB_HMJY_Major,IsDel,bit
TB_HMJY_School,ID,int
TB_HMJY_School,EnrollSchool,varchar
TB_HMJY_School,Type,int
TB_HMJY_School,Sort,int
TB_HMJY_School,Enable,bit
TB_HMJY_School,AddTime,datetime
TB_HMJY_School,IsDel,bit
TB_HMJY_VisitStat,ID,bigint
TB_HMJY_VisitStat,IP,varchar
TB_HMJY_VisitStat,IPRegion,varchar
TB_HMJY_VisitStat,UserAgent,nvarchar
TB_HMJY_VisitStat,Source,varchar
TB_HMJY_VisitStat,Page,varchar
TB_HMJY_VisitStat,AddTime,datetime
TB_InvoiceLogistics,Id,bigint
TB_InvoiceLogistics,SRId,bigint
TB_InvoiceLogistics,LogNo,varchar
TB_InvoiceLogistics,LogCom,varchar
TB_InvoiceLogistics,Phone,varchar
TB_InvoiceLogistics,State,int
TB_InvoiceLogistics,IsCheck,int
TB_InvoiceLogistics,CTime,datetime
TB_InvoiceLogistics,UTime,datetime
TB_InvoiceLogistics,Message,nvarchar
TB_InvoiceLogisticsLog,Id,bigint
TB_InvoiceLogisticsLog,ILId,bigint
TB_InvoiceLogisticsLog,LogNo,varchar
TB_InvoiceLogisticsLog,LogContext,text
TB_InvoiceLogisticsLog,UTime,varchar
TB_InvoiceLogisticsLog,AreaCode,varchar
TB_InvoiceLogisticsLog,AreaName,varchar
TB_InvoiceLogisticsLog,Status,varchar
TB_IP_ComLog,Id,bigint
TB_IP_ComLog,IP,varchar
TB_IP_ComLog,CTime,datetime2
TB_JF_JobFair,id,int
TB_JF_JobFair,Name,varchar
TB_JF_JobFair,Type,int
TB_JF_JobFair,State,int
TB_JF_JobFair,Options,varchar
TB_JF_JobFair,CTime,datetime
TB_JF_JobFair,UTime,datetime
TB_JF_JobFair,RegionId,int
TB_JF_JobFair_Ex,id,bigint
TB_JF_JobFair_Ex,pid,bigint
TB_JF_JobFair_Ex,VKey,varchar
TB_JF_JobFair_Ex,VString,varchar
TB_JF_JobFair_Ex,VLong,bigint
TB_JF_JobFair_Ex,VNumber,decimal
TB_JF_PersonRegister,id,bigint
TB_JF_PersonRegister,JobfairId,int
TB_JF_PersonRegister,Name,varchar
TB_JF_PersonRegister,Phone,varchar
TB_JF_PersonRegister,WxOpenId,varchar
TB_JF_PersonRegister,RegSrc,int
TB_JF_PersonRegister,CTime,datetime
TB_JF_PersonRegister,Json,varchar
TB_JF_PersonRegister_Ex,id,bigint
TB_JF_PersonRegister_Ex,pid,bigint
TB_JF_PersonRegister_Ex,VKey,varchar
TB_JF_PersonRegister_Ex,VString,varchar
TB_JF_PersonRegister_Ex,VLong,bigint
TB_JF_PersonRegister_Ex,VNumber,decimal
TB_Job,JobID,int
TB_Job,UserID,int
TB_Job,JobName,nvarchar
TB_Job,JobPosCat,int
TB_Job,DeptID,int
TB_Job,FullTime,int
TB_Job,PersonCount,int
TB_Job,EndDate,datetime
TB_Job,Region,varchar
TB_Job,Sex,int
TB_Job,AgeStart,int
TB_Job,AgeEnd,int
TB_Job,Education,int
TB_Job,JobExp,int
TB_Job,Lang,int
TB_Job,SalaryRange,int
TB_Job,JobDetail,nvarchar
TB_Job,ContactType,int
TB_Job,Contact,nvarchar
TB_Job,ContactTel,nvarchar
TB_Job,Email,nvarchar
TB_Job,EmailPublic,bit
TB_Job,ContactSex,int
TB_Job,Enabled,bit
TB_Job,AddTime,datetime
TB_Job,RefreshTime,datetime
TB_Job,UpdateTime,datetime
TB_Job,Hits,int
TB_Job,Collects,int
TB_Job,JobOrder,int
TB_Job,HasInsurance,int
TB_Job,OffDutyDay,int
TB_Job,JobPos,int
TB_Job,Q,nvarchar
TB_Job,SalaryMoney,int
TB_Job,SortOrder,int
TB_Job,TodayFirstUpdate,datetime
TB_Job,TodayRefresh,int
TB_Job,JobApplyCount,int
TB_Job,EmpAduited,bit
TB_Job,JobPosModified,datetime
TB_Job,LastRecomm,datetime
TB_Job,Mobile,varchar
TB_Job,AduitResult,int
TB_Job,IsDelete,bit
TB_Job,DeleteTime,date
TB_Job,JobTags,nvarchar
TB_Job,LogId,int
TB_Job,OldEnabled,bit
TB_JobAddress,JobAddressID,int
TB_JobAddress,JobID,int
TB_JobAddress,UserID,int
TB_JobAddress,Region,int
TB_JobAddress,Address,nvarchar
TB_JobAddress,lat,decimal
TB_JobAddress,lng,decimal
TB_JobAddress,geo,geography
TB_JobApply,ApplyID,int
TB_JobApply,JobID,int
TB_JobApply,UserID,int
TB_JobApply,AddTime,datetime
TB_JobApply,Status,int
TB_JobApply,PDel,bit
TB_JobApply,ComOpTime,datetime
TB_JobApply,PHasNew,bit
TB_JobApply,CHasNew,bit
TB_JobApply,ActId,int
TB_JobContactMsg,MsgID,int
TB_JobContactMsg,MsgTitle,nvarchar
TB_JobContactMsg,MsgContent,nvarchar
TB_JobContactMsg,AddTime,datetime
TB_JobContactMsg,JobID,int
TB_JobContactMsg,CUserID,int
TB_JobContactMsg,PUserID,int
TB_JobContactMsg,Sender,int
TB_JobContactMsg,MsgType,int
TB_Jobfair_Ad,AdId,int
TB_Jobfair_Ad,UserID,int
TB_Jobfair_Ad,RegionId,int
TB_Jobfair_Ad,TypeId,int
TB_Jobfair_Ad,ImageFile,varchar
TB_Jobfair_Ad,WhichDay,int
TB_Jobfair_Ad,SortOrder,int
TB_Jobfair_Ad,JobfairId,varchar
TB_Jobfair_Ad,JobfairComId,int
TB_Jobfair_Ad,Url,varchar
TB_Jobfair_Company,JobfairComId,int
TB_Jobfair_Company,UserID,int
TB_Jobfair_Company,AddTime,datetime
TB_Jobfair_Company,ModifyTime,datetime
TB_Jobfair_Company,Logo,varchar
TB_Jobfair_Company,Pic1,varchar
TB_Jobfair_Company,Pic2,varchar
TB_Jobfair_Company,Pic3,varchar
TB_Jobfair_Company,Pic4,varchar
TB_Jobfair_Company,Pic5,varchar
TB_Jobfair_Company,CanModify,bit
TB_Jobfair_Company,VisitCount,int
TB_Jobfair_Company,ResumeCount,int
TB_Jobfair_Company,DayIndex,varchar
TB_Jobfair_Company,Region,varchar
TB_Jobfair_Company,SalaryRange,int
TB_Jobfair_Company,HasInsurance,int
TB_Jobfair_Company,OffDutyDay,int
TB_Jobfair_Company,JobCount,int
TB_Jobfair_Company,JobfairId,varchar
TB_Jobfair_Company,Score,int
TB_Jobfair_Job,JobfairJobId,int
TB_Jobfair_Job,JobID,int
TB_Jobfair_Job,UserID,int
TB_Jobfair_Job,VisitCount,int
TB_Jobfair_Job,ResumeCount,int
TB_Jobfair_Job,JobfairId,varchar
TB_Jobfair_Job,JobfairComId,int
TB_Jobfair_Job,Score,int
TB_Jobfair_Job,SortOrder,int
TB_Jobfair_Statics,JobfairStaticsId,int
TB_Jobfair_Statics,RegionId,int
TB_Jobfair_Statics,ComCount,int
TB_Jobfair_Statics,JobCount,int
TB_Jobfair_Statics,PersonCount,int
TB_Jobfair_Statics,JobfairId,varchar
